LAT,LON,M2,USD,NEIGHBORHOOD,COMMUNE,YEAR
-58.42797365792649,-34.583524202482664,254.0,1400000.0,PALERMO,14,2014
-58.41791404995964,-34.57811316260937,986.0,1450000.0,PALERMO,14,2014
-58.41680127616714,-34.59203957485047,401.0,1480000.0,PALERMO,14,2014
-58.43291322152493,-34.56697814572473,190.0,1500000.0,PALERMO,14,2014
-58.43304836514126,-34.58827501831709,742.0,1600000.0,PALERMO,14,2014
-58.431556129151666,-34.581728046165395,182.0,1700000.0,PALERMO,14,2014
-58.41026872105142,-34.58091594710557,225.0,1700000.0,PALERMO,14,2014
-58.429056210676066,-34.5906003666345,500.0,1800000.0,PALERMO,14,2014
-58.43615822914809,-34.57718549527957,930.0,1900000.0,PALERMO,14,2014
-58.435879182709215,-34.57703240770843,500.0,1900000.0,PALERMO,14,2014
-58.4354538517649,-34.568079754647314,206.0,2000000.0,PALERMO,14,2014
-58.42519379962314,-34.59479717853399,660.0,2000000.0,PALERMO,14,2014
-58.41889972207465,-34.59765489709733,535.0,2100000.0,PALERMO,14,2014
-58.42473012211558,-34.59695809556984,880.0,2100000.0,PALERMO,14,2014
-58.443858269063995,-34.5673173870525,1200.0,2200000.0,PALERMO,14,2014
-58.42473012211558,-34.59695809556984,815.0,2300000.0,PALERMO,14,2014
-58.429090203367956,-34.59383525516203,2886.0,2300000.0,PALERMO,14,2014
-58.43868287569889,-34.56357310670564,456.0,2350000.0,PALERMO,14,2014
-58.421848447020324,-34.58293652436013,974.0,2450000.0,PALERMO,14,2014
-58.43722244874868,-34.58325278294128,720.0,2500000.0,PALERMO,14,2014
-58.42247617368642,-34.57725915549585,481.0,2980000.0,PALERMO,14,2014
-58.434472440372794,-34.57919661042199,660.0,3000000.0,PALERMO,14,2014
-58.42797365792649,-34.583524202482664,562.0,3400000.0,PALERMO,14,2014
-58.420127931597044,-34.597628646118075,1296.0,7500000.0,PALERMO,14,2014
-58.49638713363926,-34.59266347677766,139.0,145000.0,AGRONOMIA,15,2014
-58.48848789782378,-34.596074480483594,204.0,155000.0,AGRONOMIA,15,2014
-58.49807626218054,-34.5928242556776,142.0,165000.0,AGRONOMIA,15,2014
-58.49407818606613,-34.58817803996991,185.0,190000.0,AGRONOMIA,15,2014
-58.496720148068064,-34.596679759556245,630.0,240000.0,AGRONOMIA,15,2014
-58.496720148068064,-34.596679759556245,70.0,240000.0,AGRONOMIA,15,2014
-58.49691284067408,-34.59662564650506,280.0,290000.0,AGRONOMIA,15,2014
-58.48868857296171,-34.58925611699961,375.0,308000.0,AGRONOMIA,15,2014
-58.493160765688884,-34.59431044121098,476.0,400000.0,AGRONOMIA,15,2014
-58.493160765688884,-34.59431044121098,300.0,400000.0,AGRONOMIA,15,2014
-58.495045540383046,-34.59413668554996,420.0,420000.0,AGRONOMIA,15,2014
-58.494670304527986,-34.59681503953391,204.0,450000.0,AGRONOMIA,15,2014
-58.50062810186269,-34.595385461083595,251.0,580000.0,AGRONOMIA,15,2014
-58.50062810186269,-34.595385461083595,1250.0,580000.0,AGRONOMIA,15,2014
-58.47964881560975,-34.59916622776404,375.0,590000.0,AGRONOMIA,15,2014
-58.50062810186269,-34.595385461083595,312.0,750000.0,AGRONOMIA,15,2014
-58.48735024656565,-34.58633379615143,2030.0,1650000.0,AGRONOMIA,15,2014
-58.45322097762397,-34.59531864761224,121.0,160000.0,CHACARITA,15,2014
-58.456054752929795,-34.5949658481286,243.0,170000.0,CHACARITA,15,2014
-58.44524537462658,-34.5866641834546,73.0,180000.0,CHACARITA,15,2014
-58.45426339421621,-34.59315888907048,100.0,180000.0,CHACARITA,15,2014
-58.45322097762397,-34.59531864761224,130.0,190000.0,CHACARITA,15,2014
-58.44497409847951,-34.58806945473089,239.0,210000.0,CHACARITA,15,2014
-58.46048417498585,-34.58281654002081,150.0,210000.0,CHACARITA,15,2014
-58.44619797976052,-34.589906268761766,139.0,218000.0,CHACARITA,15,2014
-58.45226006054692,-34.59318729611275,240.0,240000.0,CHACARITA,15,2014
-58.451420838342884,-34.585227296691016,270.0,240000.0,CHACARITA,15,2014
-58.45661777568561,-34.58204592734029,182.0,240000.0,CHACARITA,15,2014
-58.44127874619917,-34.58982220608313,138.0,250000.0,CHACARITA,15,2014
-58.464855276996076,-34.5887658385914,400.0,270000.0,CHACARITA,15,2014
-58.464855276996076,-34.5887658385914,310.0,270000.0,CHACARITA,15,2014
-58.45762053208697,-34.58330899990446,234.0,270000.0,CHACARITA,15,2014
-58.45790413503869,-34.580635403304925,251.0,270000.0,CHACARITA,15,2014
-58.44029036111151,-34.58901949000341,180.0,350000.0,CHACARITA,15,2014
-58.44029036111151,-34.58901949000341,311.0,350000.0,CHACARITA,15,2014
-58.44029036111151,-34.58901949000341,204.0,350000.0,CHACARITA,15,2014
-58.44619797976052,-34.589906268761766,367.0,360000.0,CHACARITA,15,2014
-58.44580174055761,-34.591763335553715,407.0,360000.0,CHACARITA,15,2014
-58.4515902591072,-34.59361053272036,260.0,370000.0,CHACARITA,15,2014
-58.46050359232808,-34.581718230216175,226.0,370000.0,CHACARITA,15,2014
-58.4501383066457,-34.58683307596739,131.0,379000.0,CHACARITA,15,2014
-58.45139352519885,-34.59241277241293,340.0,390000.0,CHACARITA,15,2014
-58.45139352519885,-34.59241277241293,363.0,400000.0,CHACARITA,15,2014
-58.44683282398665,-34.584704053512205,351.0,400000.0,CHACARITA,15,2014
-58.44833354214656,-34.588759066831194,314.0,420000.0,CHACARITA,15,2014
-58.451043058270976,-34.58866400041082,780.0,430000.0,CHACARITA,15,2014
-58.445829890843505,-34.59038244224046,216.0,450000.0,CHACARITA,15,2014
-58.44936579639382,-34.58376853294273,260.0,450000.0,CHACARITA,15,2014
-58.451879761953364,-34.58374430682855,303.0,455000.0,CHACARITA,15,2014
-58.44683282398665,-34.584704053512205,384.0,500000.0,CHACARITA,15,2014
-58.44683282398665,-34.584704053512205,417.0,500000.0,CHACARITA,15,2014
-58.451043058270976,-34.58866400041082,198.0,525000.0,CHACARITA,15,2014
-58.44316759016803,-34.58816977176761,360.0,550000.0,CHACARITA,15,2014
-58.4441473031384,-34.58742773386367,393.0,550000.0,CHACARITA,15,2014
-58.44911218757999,-34.58372221852945,330.0,700000.0,CHACARITA,15,2014
-58.44131038618365,-34.586897905991165,267.0,750000.0,CHACARITA,15,2014
-58.44405454032236,-34.588858371062564,1199.0,770000.0,CHACARITA,15,2014
-58.446702087366845,-34.59109069470395,535.0,900000.0,CHACARITA,15,2014
-58.446702087366845,-34.59109069470395,558.0,900000.0,CHACARITA,15,2014
-58.45327644422662,-34.58609604217229,637.0,990000.0,CHACARITA,15,2014
-58.45549830007671,-34.58247524833596,830.0,1000000.0,CHACARITA,15,2014
-58.443292270925255,-34.58693834377805,400.0,1300000.0,CHACARITA,15,2014
-58.485056640681236,-34.586260884840286,194.0,165000.0,PARQUE CHAS,15,2014
-58.485056640681236,-34.586260884840286,162.0,165000.0,PARQUE CHAS,15,2014
-58.475816890530176,-34.589686090972656,143.0,168000.0,PARQUE CHAS,15,2014
-58.47990057357675,-34.58012117559053,133.0,175000.0,PARQUE CHAS,15,2014
-58.47754366180087,-34.589261812750465,157.0,200000.0,PARQUE CHAS,15,2014
-58.480661358034894,-34.5882138918413,172.0,215000.0,PARQUE CHAS,15,2014
-58.47614573982874,-34.590978824550966,193.0,220000.0,PARQUE CHAS,15,2014
-58.47946021108021,-34.5906313414224,152.0,250000.0,PARQUE CHAS,15,2014
-58.475653848641386,-34.58397549288668,191.0,250000.0,PARQUE CHAS,15,2014
-58.475653848641386,-34.58397549288668,176.0,250000.0,PARQUE CHAS,15,2014
-58.4798101922532,-34.5890830403748,145.0,250000.0,PARQUE CHAS,15,2014
-58.47345296466993,-34.58778554978938,232.0,260000.0,PARQUE CHAS,15,2014
-58.47959024737725,-34.58912856805391,176.0,290000.0,PARQUE CHAS,15,2014
-58.47959024737725,-34.58912856805391,191.0,290000.0,PARQUE CHAS,15,2014
-58.4769870642975,-34.585027645886676,189.0,310000.0,PARQUE CHAS,15,2014
-58.47513815547229,-34.58458685106677,203.0,335000.0,PARQUE CHAS,15,2014
-58.47513815547229,-34.58458685106677,184.0,335000.0,PARQUE CHAS,15,2014
-58.4759176236002,-34.586245063373454,204.0,348000.0,PARQUE CHAS,15,2014
-58.475394935416965,-34.584539160663745,145.0,370000.0,PARQUE CHAS,15,2014
-58.47610072294719,-34.586222949122856,855.0,380000.0,PARQUE CHAS,15,2014
-58.47610072294719,-34.586222949122856,285.0,380000.0,PARQUE CHAS,15,2014
-58.47953540518358,-34.58503129041083,250.0,400000.0,PARQUE CHAS,15,2014
-58.47588406755632,-34.583916809862,301.0,405000.0,PARQUE CHAS,15,2014
-58.47588406755632,-34.583916809862,280.0,405000.0,PARQUE CHAS,15,2014
-58.48177590912738,-34.586721825458476,130.0,430000.0,PARQUE CHAS,15,2014
-58.47845928798122,-34.58827888645258,329.0,480000.0,PARQUE CHAS,15,2014
-58.47722111369868,-34.58496155284243,369.0,480000.0,PARQUE CHAS,15,2014
-58.476716165490416,-34.586919441271355,400.0,499000.0,PARQUE CHAS,15,2014
-58.475394935416965,-34.584539160663745,212.0,550000.0,PARQUE CHAS,15,2014
-58.47385109855023,-34.584130608043594,333.0,550000.0,PARQUE CHAS,15,2014
-58.47588406755632,-34.583916809862,306.0,600000.0,PARQUE CHAS,15,2014
-58.47809765435648,-34.58564069353718,1293.0,2200000.0,PARQUE CHAS,15,2014
-58.479009772897776,-34.58463462180289,750.0,2250000.0,PARQUE CHAS,15,2014
-58.46105964989005,-34.59756985141406,155.0,170000.0,PATERNAL,15,2014
-58.46049968917448,-34.601166300877125,243.0,180000.0,PATERNAL,15,2014
-58.46128986981369,-34.60302661127359,150.0,197000.0,PATERNAL,15,2014
-58.45961139573181,-34.597864511531874,242.0,199000.0,PATERNAL,15,2014
-58.458137080716384,-34.59817813521017,175.0,220000.0,PATERNAL,15,2014
-58.475424203163044,-34.60187153530128,371.0,240000.0,PATERNAL,15,2014
-58.45949494095164,-34.598035475249226,128.0,240000.0,PATERNAL,15,2014
-58.46354004677991,-34.60037680892487,170.0,250000.0,PATERNAL,15,2014
-58.465202116227616,-34.60014014399762,160.0,270000.0,PATERNAL,15,2014
-58.47493818161252,-34.59088024949361,324.0,330000.0,PATERNAL,15,2014
-58.46852242113621,-34.60063468044462,389.0,360000.0,PATERNAL,15,2014
-58.47070974822376,-34.58754828701647,134.0,370000.0,PATERNAL,15,2014
-58.4639233739892,-34.60162326678064,380.0,500000.0,PATERNAL,15,2014
-58.46725579088415,-34.60212776125221,301.0,690000.0,PATERNAL,15,2014
-58.47397211035182,-34.59012666206997,410.0,720000.0,PATERNAL,15,2014
-58.46783384508632,-34.59230342952476,1150.0,1000000.0,PATERNAL,15,2014
-58.46783384508632,-34.59230342952476,1167.0,1200000.0,PATERNAL,15,2014
-58.46674490006957,-34.59159017962653,1047.0,1900000.0,PATERNAL,15,2014
-58.46665541505751,-34.602276525215466,2005.0,5000000.0,PATERNAL,15,2014
-58.452996025886065,-34.5986376697512,100.0,160000.0,VILLA CRESPO,15,2014
-58.44823601069946,-34.596396782385504,115.0,170000.0,VILLA CRESPO,15,2014
-58.44162546138522,-34.59889906718664,85.0,200000.0,VILLA CRESPO,15,2014
-58.45011189731454,-34.59669150880867,242.0,210000.0,VILLA CRESPO,15,2014
-58.44866075063816,-34.597753563532024,180.0,210000.0,VILLA CRESPO,15,2014
-58.452996025886065,-34.5986376697512,135.0,220000.0,VILLA CRESPO,15,2014
-58.446568657532616,-34.598136536787344,110.0,235000.0,VILLA CRESPO,15,2014
-58.439015844257916,-34.59099302658329,165.0,245000.0,VILLA CRESPO,15,2014
-58.45011189731454,-34.59669150880867,208.0,250000.0,VILLA CRESPO,15,2014
-58.44051587576652,-34.59040609277934,289.0,250000.0,VILLA CRESPO,15,2014
-58.435044709333674,-34.59467204024111,164.0,270000.0,VILLA CRESPO,15,2014
-58.45084420244874,-34.595785087256125,220.0,270000.0,VILLA CRESPO,15,2014
-58.44849691572752,-34.60222767713579,152.0,270000.0,VILLA CRESPO,15,2014
-58.44849691572752,-34.60222767713579,159.0,270000.0,VILLA CRESPO,15,2014
-58.446530573250506,-34.60266129968705,146.0,275000.0,VILLA CRESPO,15,2014
-58.44460380497676,-34.59968454608305,247.0,280000.0,VILLA CRESPO,15,2014
-58.44809647021275,-34.60033734179371,235.0,290000.0,VILLA CRESPO,15,2014
-58.45507217303831,-34.60200180042816,171.0,290000.0,VILLA CRESPO,15,2014
-58.45643160210511,-34.598766227018515,286.0,298000.0,VILLA CRESPO,15,2014
-58.43689386558393,-34.60400308914689,202.0,299000.0,VILLA CRESPO,15,2014
-58.4475263395444,-34.598776213016336,509.0,310000.0,VILLA CRESPO,15,2014
-58.446568657532616,-34.598136536787344,226.0,320000.0,VILLA CRESPO,15,2014
-58.4440561855125,-34.60215326038624,144.0,320000.0,VILLA CRESPO,15,2014
-58.438397556962656,-34.588791955693694,280.0,330000.0,VILLA CRESPO,15,2014
-58.44253151764858,-34.59216969447779,334.0,345000.0,VILLA CRESPO,15,2014
-58.44268921394501,-34.599906927468076,180.0,350000.0,VILLA CRESPO,15,2014
-58.43289037341097,-34.59329636961677,150.0,350000.0,VILLA CRESPO,15,2014
-58.44359278585353,-34.59735828296891,175.0,350000.0,VILLA CRESPO,15,2014
-58.43720059583446,-34.59604957614913,208.0,360000.0,VILLA CRESPO,15,2014
-58.44257018909048,-34.59360671567771,183.0,365000.0,VILLA CRESPO,15,2014
-58.42767990215194,-34.596637631116884,304.0,380000.0,VILLA CRESPO,15,2014
-58.44495238578368,-34.5928338868685,200.0,380000.0,VILLA CRESPO,15,2014
-58.43517532407156,-34.59610372258747,208.0,380000.0,VILLA CRESPO,15,2014
-58.43517532407156,-34.59610372258747,120.0,380000.0,VILLA CRESPO,15,2014
-58.43181956183145,-34.5980797656123,110.0,390000.0,VILLA CRESPO,15,2014
-58.43686511804104,-34.59086500271867,300.0,399000.0,VILLA CRESPO,15,2014
-58.43956078655266,-34.593264882454015,123.0,400000.0,VILLA CRESPO,15,2014
-58.43689386558393,-34.60400308914689,148.0,400000.0,VILLA CRESPO,15,2014
-58.446711477761916,-34.59618759042505,170.0,400000.0,VILLA CRESPO,15,2014
-58.43686511804104,-34.59086500271867,485.0,420000.0,VILLA CRESPO,15,2014
-58.45041935500965,-34.59815791146092,300.0,450000.0,VILLA CRESPO,15,2014
-58.456705126647066,-34.600103595036074,450.0,450000.0,VILLA CRESPO,15,2014
-58.439645209222746,-34.59345390195566,495.0,450000.0,VILLA CRESPO,15,2014
-58.44173430123861,-34.59449647326615,157.0,460000.0,VILLA CRESPO,15,2014
-58.44409405396597,-34.59198905096035,240.0,460000.0,VILLA CRESPO,15,2014
-58.446643253127824,-34.60607507707657,400.0,465000.0,VILLA CRESPO,15,2014
-58.439515057307965,-34.59147341662929,268.0,470000.0,VILLA CRESPO,15,2014
-58.43436812593215,-34.60223507808958,208.0,480000.0,VILLA CRESPO,15,2014
-58.446936847304755,-34.59436390413245,252.0,500000.0,VILLA CRESPO,15,2014
-58.432061491247694,-34.59943392502419,191.0,500000.0,VILLA CRESPO,15,2014
-58.43389097905406,-34.59380116992445,394.0,520000.0,VILLA CRESPO,15,2014
-58.439600644664345,-34.589779697118175,350.0,545000.0,VILLA CRESPO,15,2014
-58.455280927422464,-34.60349975998834,260.0,550000.0,VILLA CRESPO,15,2014
-58.43338194933203,-34.601758452237405,345.0,550000.0,VILLA CRESPO,15,2014
-58.44552675379198,-34.59710780280814,344.0,550000.0,VILLA CRESPO,15,2014
-58.448923661355536,-34.606841286898515,280.0,550000.0,VILLA CRESPO,15,2014
-58.439202553768226,-34.597196151660725,911.0,550000.0,VILLA CRESPO,15,2014
-58.435375155741795,-34.59773327678303,208.0,580000.0,VILLA CRESPO,15,2014
-58.435375155741795,-34.59773327678303,130.0,580000.0,VILLA CRESPO,15,2014
-58.440357222479584,-34.60199577713433,166.0,590000.0,VILLA CRESPO,15,2014
-58.43827634559696,-34.59673777078609,337.0,600000.0,VILLA CRESPO,15,2014
-58.43517532407156,-34.59610372258747,373.0,600000.0,VILLA CRESPO,15,2014
-58.42997811903546,-34.59823778640179,344.0,660000.0,VILLA CRESPO,15,2014
-58.4510753470993,-34.60095500735693,338.0,690000.0,VILLA CRESPO,15,2014
-58.44165973834792,-34.59906877096748,215.0,750000.0,VILLA CRESPO,15,2014
-58.43496670805408,-34.59448825852972,402.0,750000.0,VILLA CRESPO,15,2014
-58.43496670805408,-34.59448825852972,376.0,750000.0,VILLA CRESPO,15,2014
-58.44415901068383,-34.59469177265518,280.0,750000.0,VILLA CRESPO,15,2014
-58.44068284838757,-34.59390459105133,608.0,750000.0,VILLA CRESPO,15,2014
-58.44182504145885,-34.59286925183692,260.0,829000.0,VILLA CRESPO,15,2014
-58.42491914093946,-34.597715737232434,400.0,850000.0,VILLA CRESPO,15,2014
-58.4288442046713,-34.59736015852308,376.0,850000.0,VILLA CRESPO,15,2014
-58.44930005201739,-34.597177269658594,610.0,850000.0,VILLA CRESPO,15,2014
-58.43370530523814,-34.59794295553385,434.0,875000.0,VILLA CRESPO,15,2014
-58.432061491247694,-34.59943392502419,386.0,880000.0,VILLA CRESPO,15,2014
-58.432061491247694,-34.59943392502419,343.0,880000.0,VILLA CRESPO,15,2014
-58.45830778812294,-34.60445841060886,393.0,880000.0,VILLA CRESPO,15,2014
-58.439645209222746,-34.59345390195566,210.0,890000.0,VILLA CRESPO,15,2014
-58.436101508394444,-34.59534679028237,300.0,900000.0,VILLA CRESPO,15,2014
-58.440580041713154,-34.59057818121997,316.0,900000.0,VILLA CRESPO,15,2014
-58.44100998795741,-34.601418229939604,232.0,900000.0,VILLA CRESPO,15,2014
-58.44490428792234,-34.59265330659477,481.0,930000.0,VILLA CRESPO,15,2014
-58.438442084744814,-34.602321343052424,847.0,950000.0,VILLA CRESPO,15,2014
-58.44450308605725,-34.596307729000515,355.0,950000.0,VILLA CRESPO,15,2014
-58.44450308605725,-34.596307729000515,225.0,950000.0,VILLA CRESPO,15,2014
-58.44450308605725,-34.596307729000515,580.0,950000.0,VILLA CRESPO,15,2014
-58.43689113864835,-34.59427148506584,200.0,950000.0,VILLA CRESPO,15,2014
-58.43884782314797,-34.594299457608926,435.0,950000.0,VILLA CRESPO,15,2014
-58.452168867106074,-34.599952459815825,257.0,980000.0,VILLA CRESPO,15,2014
-58.42491914093946,-34.597715737232434,380.0,1000000.0,VILLA CRESPO,15,2014
-58.43651984658485,-34.598608554011605,650.0,1000000.0,VILLA CRESPO,15,2014
-58.43956078655266,-34.593264882454015,294.0,1050000.0,VILLA CRESPO,15,2014
-58.43956078655266,-34.593264882454015,272.0,1050000.0,VILLA CRESPO,15,2014
-58.449768844480104,-34.598484129108165,675.5,1200000.0,VILLA CRESPO,15,2014
-58.44758132699786,-34.5989629252251,850.0,1200000.0,VILLA CRESPO,15,2014
-58.451173259463005,-34.59747437385945,3100.0,1500000.0,VILLA CRESPO,15,2014
-58.43988702899191,-34.600731220034234,354.0,1500000.0,VILLA CRESPO,15,2014
-58.44100998795741,-34.601418229939604,750.0,1700000.0,VILLA CRESPO,15,2014
-58.45318120012463,-34.60071406645072,510.0,1780000.0,VILLA CRESPO,15,2014
-58.445680215189384,-34.59328065143312,900.0,1800000.0,VILLA CRESPO,15,2014
-58.43496670805408,-34.59448825852972,204.0,2400000.0,VILLA CRESPO,15,2014
-58.4396749743948,-34.59909212972458,881.0,3300000.0,VILLA CRESPO,15,2014
-58.46715808346031,-34.586864882578645,150.0,170000.0,VILLA ORTUZAR,15,2014
-58.47071846039413,-34.57607289801393,130.0,176000.0,VILLA ORTUZAR,15,2014
-58.46719014563569,-34.58278121986502,130.0,260000.0,VILLA ORTUZAR,15,2014
-58.47188202551351,-34.58379652542259,218.0,285000.0,VILLA ORTUZAR,15,2014
-58.47188202551351,-34.58379652542259,204.0,285000.0,VILLA ORTUZAR,15,2014
-58.46318257636798,-34.58180526083439,270.0,320000.0,VILLA ORTUZAR,15,2014
-58.47164914181199,-34.57498179265345,268.0,330000.0,VILLA ORTUZAR,15,2014
-58.46719014563569,-34.58278121986502,561.0,350000.0,VILLA ORTUZAR,15,2014
-58.46719014563569,-34.58278121986502,190.0,350000.0,VILLA ORTUZAR,15,2014
-58.46311202095275,-34.58688228029002,360.0,379000.0,VILLA ORTUZAR,15,2014
-58.461874804786646,-34.58168169097377,313.0,380000.0,VILLA ORTUZAR,15,2014
-58.46069667811263,-34.58292269628925,226.0,385000.0,VILLA ORTUZAR,15,2014
-58.46741927531448,-34.58376567012731,118.0,410000.0,VILLA ORTUZAR,15,2014
-58.468146880541326,-34.58479288381904,268.0,520000.0,VILLA ORTUZAR,15,2014
-58.463375923908785,-34.584960719802886,356.0,535000.0,VILLA ORTUZAR,15,2014
-58.46940834197724,-34.58297351474581,294.0,630000.0,VILLA ORTUZAR,15,2014
-58.46719014563569,-34.58278121986502,337.0,690000.0,VILLA ORTUZAR,15,2014
-58.47201794507842,-34.57799832609811,722.0,710000.0,VILLA ORTUZAR,15,2014
-58.463375923908785,-34.584960719802886,262.0,710000.0,VILLA ORTUZAR,15,2014
-58.47527888060544,-34.579894289961715,280.0,840000.0,VILLA ORTUZAR,15,2014
-58.46618986112337,-34.58402017778665,362.0,1100000.0,VILLA ORTUZAR,15,2014
-58.46202183991363,-34.58499956475413,375.0,1150000.0,VILLA ORTUZAR,15,2014
-58.47713469106786,-34.5794131729125,574.0,1500000.0,VILLA ORTUZAR,15,2014
-58.47003453123918,-34.575475313882954,1122.0,1600000.0,VILLA ORTUZAR,15,2014
-58.461741361519444,-34.57814213463847,800.0,1800000.0,VILLA ORTUZAR,15,2014
-34.62347113428475,-58.38440020127549,229.0,199000.0,CONSTITUCION,1,2015
-34.625259674060175,-58.39121670200542,285.0,250000.0,CONSTITUCION,1,2015
-34.63225647547398,-58.38123149388566,339.0,320000.0,CONSTITUCION,1,2015
-34.619771942519044,-58.38579410900928,350.0,320000.0,CONSTITUCION,1,2015
-34.629077981225585,-58.382494268397615,203.0,330000.0,CONSTITUCION,1,2015
-34.62601255350681,-58.38571546122322,378.0,330000.0,CONSTITUCION,1,2015
-34.620251131691624,-58.39151309343169,370.0,450000.0,CONSTITUCION,1,2015
-34.620076283974946,-58.38867685633944,520.0,460000.0,CONSTITUCION,1,2015
-34.62934184186178,-58.39081160751207,187.0,480000.0,CONSTITUCION,1,2015
-34.61983520408586,-58.38729001732053,282.0,480000.0,CONSTITUCION,1,2015
-34.6246124725074,-58.38433938983862,567.0,520000.0,CONSTITUCION,1,2015
-34.61792485384183,-58.38573853573524,391.0,590000.0,CONSTITUCION,1,2015
-34.619605015820554,-58.378657579427184,580.0,620000.0,CONSTITUCION,1,2015
-34.62713595669533,-58.38561877300271,332.0,650000.0,CONSTITUCION,1,2015
-34.62775844031696,-58.376622151477925,476.0,700000.0,CONSTITUCION,1,2015
-34.62083915090192,-58.380039146519756,317.0,990000.0,CONSTITUCION,1,2015
-34.62497391518194,-58.37930785600285,713.0,1150000.0,CONSTITUCION,1,2015
-34.62809293564337,-58.390969700722074,1151.0,1200000.0,CONSTITUCION,1,2015
-34.623617452895076,-58.37968526228246,600.0,1200000.0,CONSTITUCION,1,2015
-34.6236090295462,-58.385652716116745,1120.0,1500000.0,CONSTITUCION,1,2015
-34.615072667731496,-58.378886429193,137.0,220000.0,MONSERRAT,1,2015
-34.6147225473793,-58.388860030305864,168.0,280000.0,MONSERRAT,1,2015
-34.609859699538866,-58.386200947471806,248.0,385000.0,MONSERRAT,1,2015
-34.615317141771186,-58.38150560049729,260.0,420000.0,MONSERRAT,1,2015
-34.6147225473793,-58.388860030305864,300.0,480000.0,MONSERRAT,1,2015
-34.613333840027316,-58.386048199557656,530.0,490000.0,MONSERRAT,1,2015
-34.61023825565636,-58.391788715490605,409.0,550000.0,MONSERRAT,1,2015
-34.60859207910143,-58.383363861050654,338.0,850000.0,MONSERRAT,1,2015
-34.611203363081515,-58.38734950768342,619.0,900000.0,MONSERRAT,1,2015
-34.61371689732704,-58.37459986205857,225.0,1000000.0,MONSERRAT,1,2015
-34.60931713227008,-58.376203273412855,621.0,1250000.0,MONSERRAT,1,2015
-34.61546345112214,-58.38437248359946,1117.0,1600000.0,MONSERRAT,1,2015
-34.61660956148615,-58.387441520269356,1556.0,2750000.0,MONSERRAT,1,2015
-34.61140845721045,-58.37327221602888,2911.0,7000000.0,MONSERRAT,1,2015
-34.59669592256949,-58.407473106346245,350.0,610000.0,RECOLETA,1,2015
-34.59733837592005,-58.39594238656601,616.0,850000.0,RECOLETA,1,2015
-34.59758948492693,-58.40331525881764,288.0,1000000.0,RECOLETA,1,2015
-34.58775703447879,-58.400074331442184,229.0,1300000.0,RECOLETA,1,2015
-34.597129149408666,-58.39894213221982,1100.0,1450000.0,RECOLETA,1,2015
-34.5982981397299,-58.38682106984196,185.0,900000.0,RETIRO,1,2015
-34.597081643367574,-58.38693663719131,228.0,1100000.0,RETIRO,1,2015
-34.59653139496061,-58.3797570860221,1359.0,7000000.0,RETIRO,1,2015
-34.600740724764016,-58.38944615418429,215.0,830000.0,SAN NICOLAS,1,2015
-34.60483366335077,-58.378045583295965,332.0,1150000.0,SAN NICOLAS,1,2015
-34.60613516531958,-58.3820630554001,453.0,1200000.0,SAN NICOLAS,1,2015
-34.60467356762989,-58.37644625996321,590.0,1950000.0,SAN NICOLAS,1,2015
-34.60762881113063,-58.386201528837354,1940.0,4800000.0,SAN NICOLAS,1,2015
-34.60373491437524,-58.38219049122798,1387.0,10500000.0,SAN NICOLAS,1,2015
-34.61628715879508,-58.377410526055606,199.0,270000.0,SAN TELMO,1,2015
-34.61832492479677,-58.370120909126605,150.0,350000.0,SAN TELMO,1,2015
-34.62274431877949,-58.36666017428812,320.0,490000.0,SAN TELMO,1,2015
-34.626244773418136,-58.376091508070004,768.0,580000.0,SAN TELMO,1,2015
-34.62718730040151,-58.37557954670928,536.0,700000.0,SAN TELMO,1,2015
-34.6255881410399,-58.37382315578318,369.0,720000.0,SAN TELMO,1,2015
-34.62091051202678,-58.37712602162698,379.0,750000.0,SAN TELMO,1,2015
-34.6159877713358,-58.4057906822526,171.0,150000.0,BALVANERA,3,2015
-34.61107924210342,-58.404456796685096,102.0,180000.0,BALVANERA,3,2015
-34.60675397004224,-58.40882157781717,136.0,200000.0,BALVANERA,3,2015
-34.611775271126106,-58.39739874266223,135.0,200000.0,BALVANERA,3,2015
-34.61302936814706,-58.39883737892935,153.0,200000.0,BALVANERA,3,2015
-34.61856625115285,-58.40093677808997,155.0,220000.0,BALVANERA,3,2015
-34.60166853397027,-58.41251005778014,213.0,225000.0,BALVANERA,3,2015
-34.6170353985282,-58.40412235318925,130.0,230000.0,BALVANERA,3,2015
-34.61827957221952,-58.40791475674217,313.0,235000.0,BALVANERA,3,2015
-34.6066033845776,-58.411433403217885,191.0,250000.0,BALVANERA,3,2015
-34.61624877669159,-58.40691824807485,248.0,250000.0,BALVANERA,3,2015
-34.61828230096106,-58.39594911177504,150.0,250000.0,BALVANERA,3,2015
-34.615120848089205,-58.40807981830687,125.0,260000.0,BALVANERA,3,2015
-34.615241457902385,-58.41111544884485,301.0,264000.0,BALVANERA,3,2015
-34.61757478914192,-58.40001526990521,242.0,265000.0,BALVANERA,3,2015
-34.600309850284816,-58.41218890714696,248.0,279000.0,BALVANERA,3,2015
-34.607659011835075,-58.41289035385805,226.0,290000.0,BALVANERA,3,2015
-34.606582940673924,-58.41125067749737,215.0,298000.0,BALVANERA,3,2015
-34.60091764236052,-58.40926071113048,146.0,300000.0,BALVANERA,3,2015
